DALYs averted,Incremental cost,country,algorithm,txt,icer,X,Y
0,0,Uganda,,34,34.196175964205,0.723083340746585,24.7266851569554
1.44616668149317,49.4533703139108,Uganda,,98,98.2323957755534,1.57859219933427,62.46184619326
1.71101771717536,75.4703220726092,Uganda,,,,,
0,0,Zambia,,39,39.1974308513288,0.723177363879928,28.3466947139297
1.44635472775986,56.6933894278595,Zambia,,115,115.413704702626,1.57859445285449,71.955666009888
1.71083417794912,87.2179425919166,Zambia,,,,,
